Customer_ID,Age,Gender,Region,Channel,Marketing_Spend,Responded,Revenue,Cost,ROI
4635,18,Female,West,Referral,103.51,1,238.42,117.29,1.03
4636,55,Female,North,TV,113.84,1,337.92,115.45,1.93
4637,55,Male,West,Email,105.09,0,0.0,118.9,0.0
4638,38,Male,East,Phone Call,144.46,0,0.0,172.52,0.0
4639,46,Female,East,Referral,95.03,0,0.0,96.75,0.0
4640,22,Female,North,TV,101.0,1,167.51,117.66,0.42
4641,27,Female,East,TV,177.49,0,0.0,190.52,0.0
4642,45,Female,West,Email,124.91,0,0.0,105.01,0.0
4643,38,Female,South,Email,70.96,0,0.0,68.63,0.0
4644,24,Male,North,Phone Call,114.94,1,225.24,122.25,0.84
4645,20,Female,East,Referral,123.79,1,341.4,133.96,1.55
4646,62,Male,West,TV,75.96,1,147.16,86.92,0.69
4647,64,Female,South,Phone Call,90.97,0,0.0,95.97,0.0
4648,37,Male,East,Phone Call,64.26,0,0.0,53.72,0.0
4649,36,Male,North,Email,108.81,0,0.0,93.25,0.0
4650,52,Female,East,TV,51.35,0,0.0,47.82,0.0
4651,21,Male,East,Social Media,76.35,0,0.0,70.06,0.0
4652,22,Male,East,Email,58.51,0,0.0,51.99,0.0
4653,18,Male,South,TV,109.86,0,0.0,115.01,0.0
4654,21,Male,South,Phone Call,89.84,1,217.82,87.31,1.49
4655,29,Female,East,Phone Call,111.92,1,193.06,120.2,0.61
4656,44,Male,East,Referral,44.94,0,0.0,42.91,0.0
4657,59,Female,North,Social Media,76.56,1,211.22,69.64,2.03
4658,40,Male,East,Email,123.7,0,0.0,126.19,0.0
4659,42,Female,West,Referral,65.5,0,0.0,54.93,0.0
4660,38,Female,West,Referral,130.68,0,0.0,156.22,0.0
4661,41,Female,North,Social Media,95.43,1,160.37,101.37,0.58
4662,42,Male,South,Email,74.9,0,0.0,63.58,0.0
4663,62,Female,East,Email,76.81,1,174.74,80.57,1.17
4664,63,Female,North,Phone Call,106.43,0,0.0,88.31,0.0
4665,49,Male,South,Email,165.84,1,262.53,166.26,0.58
4666,49,Female,North,Referral,181.53,0,0.0,166.35,0.0
4667,22,Male,South,Phone Call,59.94,1,126.3,64.76,0.95
4668,53,Male,East,Email,120.18,1,230.25,119.56,0.93
4669,63,Female,North,Social Media,150.0,1,261.12,167.15,0.56
4670,59,Male,East,Referral,62.64,1,139.72,55.87,1.5
4671,59,Male,North,TV,81.26,0,0.0,86.34,0.0
4672,56,Male,South,Social Media,108.72,0,0.0,116.89,0.0
4673,33,Female,North,Social Media,101.23,1,236.94,100.32,1.36
4674,50,Male,West,Email,58.47,0,0.0,66.85,0.0
4675,38,Male,West,Phone Call,122.43,1,309.94,105.13,1.95
4676,26,Male,North,Phone Call,113.04,0,0.0,124.72,0.0
4677,23,Female,West,Referral,128.24,0,0.0,109.36,0.0
4678,62,Male,East,Email,116.0,0,0.0,100.08,0.0
4679,52,Female,West,Phone Call,115.83,0,0.0,102.0,0.0
4680,56,Male,West,TV,100.87,0,0.0,107.37,0.0
4681,39,Female,East,Email,136.26,0,0.0,143.84,0.0
4682,58,Female,East,Email,60.19,0,0.0,58.89,0.0
4683,22,Female,South,Phone Call,67.05,1,188.84,62.08,2.04
4684,59,Male,East,Social Media,132.9,0,0.0,138.89,0.0
4685,40,Male,North,Email,91.51,1,193.99,78.49,1.47
4686,34,Male,West,Social Media,72.77,0,0.0,76.52,0.0
4687,29,Female,South,Referral,125.33,1,265.34,100.87,1.63
4688,40,Male,East,Referral,120.26,0,0.0,103.16,0.0
4689,33,Male,West,Phone Call,40.32,0,0.0,43.68,0.0
4690,20,Female,North,Referral,120.46,0,0.0,138.48,0.0
4691,47,Male,North,Phone Call,81.07,0,0.0,67.31,0.0
4692,39,Male,South,Phone Call,114.72,1,274.03,121.09,1.26
4693,26,Female,North,Social Media,97.65,1,234.05,80.54,1.91
4694,46,Female,West,Social Media,118.42,0,0.0,136.37,0.0
4695,64,Male,East,Referral,99.67,1,249.65,95.35,1.62
4696,54,Female,North,Social Media,62.58,0,0.0,68.62,0.0
4697,40,Male,East,Email,51.71,1,98.96,44.94,1.2
4698,30,Male,West,TV,59.6,0,0.0,68.22,0.0
4699,49,Male,West,Email,66.6,0,0.0,64.71,0.0
4700,63,Male,East,Email,113.15,0,0.0,99.97,0.0
4701,64,Male,West,Phone Call,128.81,1,362.24,132.54,1.73
4702,40,Female,South,TV,90.66,0,0.0,82.98,0.0
4703,62,Female,North,Phone Call,73.11,0,0.0,66.89,0.0
4704,34,Male,South,Social Media,100.91,0,0.0,85.36,0.0
4705,57,Female,South,Social Media,40.79,0,0.0,36.12,0.0
4706,38,Female,South,TV,118.58,0,0.0,132.71,0.0
4707,19,Male,East,Referral,97.85,0,0.0,98.78,0.0
4708,54,Female,East,Social Media,102.21,1,167.02,96.28,0.73
4709,23,Female,West,Email,83.9,1,229.64,98.31,1.34
4710,61,Male,East,TV,81.28,1,136.46,90.95,0.5
4711,35,Male,West,TV,50.52,0,0.0,46.68,0.0
4712,47,Male,East,Social Media,126.04,0,0.0,106.41,0.0
4713,39,Male,West,Social Media,62.19,0,0.0,54.34,0.0
4714,50,Male,North,Phone Call,78.38,0,0.0,83.87,0.0
4715,47,Male,West,Phone Call,71.56,1,154.23,73.37,1.1
4716,34,Male,North,Email,124.99,1,213.51,149.02,0.43
4717,60,Female,West,TV,82.47,0,0.0,66.42,0.0
4718,49,Male,East,Referral,128.9,1,339.54,148.33,1.29
4719,59,Female,East,Referral,117.49,1,245.5,94.66,1.59
4720,31,Female,North,TV,71.67,1,107.52,69.51,0.55
4721,27,Male,South,Email,96.97,0,0.0,113.12,0.0
4722,64,Female,South,Phone Call,49.1,0,0.0,52.21,0.0
4723,53,Female,West,Phone Call,111.98,0,0.0,115.72,0.0
4724,51,Female,East,Phone Call,80.34,1,222.28,74.34,1.99
4725,26,Male,South,Referral,68.32,1,130.52,81.05,0.61
4726,59,Female,East,Referral,91.79,0,0.0,79.61,0.0
4727,45,Female,East,Email,86.08,0,0.0,78.16,0.0
4728,28,Male,East,Referral,108.48,1,270.95,106.44,1.55
4729,31,Female,West,Social Media,157.0,0,0.0,133.53,0.0
4730,56,Female,North,Referral,139.68,0,0.0,135.4,0.0
4731,64,Female,West,Phone Call,64.19,0,0.0,52.36,0.0
4732,36,Female,South,Email,146.06,0,0.0,170.84,0.0
4733,32,Female,North,TV,101.4,0,0.0,94.19,0.0
4734,45,Male,South,TV,23.71,0,0.0,24.97,0.0
4735,41,Female,North,Email,93.18,1,265.98,107.0,1.49
4736,25,Male,North,Social Media,53.26,0,0.0,60.04,0.0
4737,60,Female,West,TV,86.86,1,172.08,99.83,0.72
4738,26,Male,East,Phone Call,157.26,0,0.0,171.12,0.0
4739,64,Male,East,TV,60.69,1,152.43,53.25,1.86
4740,50,Male,North,TV,59.8,0,0.0,56.61,0.0
4741,50,Female,West,Phone Call,97.05,0,0.0,97.51,0.0
4742,36,Female,South,Referral,75.47,0,0.0,70.55,0.0
4743,20,Female,South,Social Media,92.33,0,0.0,109.15,0.0
4744,27,Female,East,Phone Call,103.26,0,0.0,115.93,0.0
4745,57,Female,East,Phone Call,55.58,0,0.0,62.23,0.0
4746,64,Male,South,Email,106.85,0,0.0,100.91,0.0
4747,59,Male,South,Social Media,77.17,0,0.0,85.03,0.0
4748,18,Male,West,Referral,132.16,1,372.09,138.19,1.69
4749,46,Female,South,Phone Call,73.79,0,0.0,70.11,0.0
4750,51,Female,West,Referral,78.66,0,0.0,72.63,0.0
4751,30,Male,East,Phone Call,72.06,0,0.0,80.39,0.0
4752,18,Female,South,Phone Call,87.57,1,212.44,90.96,1.34
4753,51,Female,East,Email,56.76,1,163.14,46.25,2.53
4754,46,Male,North,TV,115.66,0,0.0,93.53,0.0
4755,64,Male,North,Social Media,84.18,0,0.0,95.7,0.0
4756,30,Female,North,Email,124.36,1,234.69,103.95,1.26
4757,46,Female,South,Referral,101.76,1,256.22,102.55,1.5
4758,56,Male,East,Phone Call,151.37,0,0.0,157.95,0.0
4759,41,Female,South,Phone Call,92.26,0,0.0,107.61,0.0
4760,43,Male,East,Social Media,89.27,1,165.95,89.79,0.85
4761,34,Male,West,Email,117.66,0,0.0,103.26,0.0
4762,24,Male,South,Email,37.71,1,112.94,34.1,2.31
4763,30,Female,North,Referral,85.61,0,0.0,70.16,0.0
4764,22,Male,West,Email,97.39,0,0.0,86.57,0.0
4765,43,Male,East,Email,121.73,0,0.0,137.08,0.0
4766,20,Female,South,TV,127.91,0,0.0,141.05,0.0
4767,24,Male,East,Social Media,133.57,0,0.0,111.24,0.0
4768,56,Female,East,Email,91.15,1,241.27,90.4,1.67
4769,18,Female,South,Referral,77.9,0,0.0,71.72,0.0
4770,34,Female,South,Phone Call,101.77,0,0.0,107.87,0.0
4771,60,Male,East,Email,92.02,0,0.0,109.0,0.0
4772,42,Male,East,Email,49.75,0,0.0,52.35,0.0
4773,20,Female,West,Phone Call,104.92,0,0.0,115.23,0.0
4774,32,Female,North,TV,72.55,1,144.68,69.6,1.08
4775,46,Female,East,Social Media,93.17,1,270.86,75.75,2.58
4776,60,Male,North,TV,91.34,0,0.0,88.35,0.0
4777,49,Female,West,Referral,164.25,0,0.0,164.96,0.0
4778,43,Female,North,Email,126.98,0,0.0,126.61,0.0
4779,33,Female,North,TV,119.23,0,0.0,106.52,0.0
4780,42,Male,West,Social Media,129.16,0,0.0,127.87,0.0
4781,45,Female,East,Referral,89.62,0,0.0,97.43,0.0
4782,26,Male,North,TV,62.68,0,0.0,57.96,0.0
4783,18,Male,East,Email,35.17,0,0.0,37.06,0.0
4784,46,Female,East,Social Media,116.23,0,0.0,100.11,0.0
4785,39,Female,South,Email,116.62,0,0.0,106.27,0.0
4786,33,Female,East,Email,77.2,0,0.0,89.06,0.0
4787,58,Male,East,Referral,80.89,0,0.0,84.98,0.0
4788,61,Male,North,Social Media,75.97,0,0.0,63.38,0.0
4789,58,Male,East,Phone Call,76.03,0,0.0,68.87,0.0
4790,24,Female,East,Email,84.87,0,0.0,101.64,0.0
4791,31,Male,South,Social Media,110.08,0,0.0,99.96,0.0
4792,46,Female,South,Email,131.86,0,0.0,136.11,0.0
4793,36,Female,North,TV,99.29,1,287.36,101.29,1.84
4794,36,Female,North,TV,137.99,1,326.15,132.6,1.46
4795,19,Male,South,Social Media,171.14,1,489.6,139.23,2.52
4796,58,Male,South,Referral,111.98,0,0.0,102.32,0.0
4797,62,Male,West,Phone Call,98.15,1,294.14,115.95,1.54
4798,32,Female,East,TV,30.21,1,68.12,24.4,1.79
4799,20,Male,North,Referral,118.12,0,0.0,128.31,0.0
4800,28,Male,North,Phone Call,101.87,0,0.0,117.88,0.0
4801,63,Female,East,TV,102.63,0,0.0,113.4,0.0
4802,47,Female,East,Phone Call,93.32,0,0.0,86.72,0.0
4803,57,Male,North,Email,86.96,1,250.0,87.67,1.85
4804,35,Female,South,Social Media,70.03,0,0.0,80.33,0.0
4805,19,Male,South,TV,124.23,1,282.35,147.85,0.91
4806,49,Female,East,TV,18.73,0,0.0,15.71,0.0
4807,25,Female,North,Email,113.3,1,240.66,96.28,1.5
4808,39,Male,East,TV,54.53,0,0.0,64.47,0.0
4809,23,Female,South,TV,138.37,1,300.79,159.0,0.89
4810,29,Female,West,TV,90.02,0,0.0,79.62,0.0
4811,64,Female,West,TV,116.78,0,0.0,138.74,0.0
4812,57,Male,South,TV,105.74,0,0.0,93.43,0.0
4813,53,Female,East,Referral,135.84,0,0.0,113.48,0.0
4814,32,Female,West,TV,155.35,1,248.51,166.65,0.49
4815,45,Male,South,Email,134.78,0,0.0,136.93,0.0
4816,62,Male,North,TV,118.56,0,0.0,106.21,0.0
4817,35,Female,East,Phone Call,91.49,0,0.0,107.16,0.0
4818,19,Female,East,Phone Call,114.56,0,0.0,110.17,0.0
4819,30,Female,West,Email,130.86,0,0.0,125.78,0.0
4820,62,Male,East,Referral,88.42,0,0.0,93.08,0.0
4821,32,Female,West,Email,102.05,1,302.25,91.06,2.32
4822,37,Male,West,Referral,77.13,1,137.22,79.81,0.72
4823,46,Male,South,Social Media,126.01,1,199.31,119.15,0.67
4824,59,Female,West,Phone Call,115.04,0,0.0,124.01,0.0
4825,46,Female,North,Phone Call,61.89,0,0.0,55.64,0.0
4826,20,Male,East,Phone Call,110.14,0,0.0,96.28,0.0
4827,36,Female,West,Referral,94.14,0,0.0,84.72,0.0
4828,20,Female,East,Email,103.82,0,0.0,121.92,0.0
4829,31,Male,West,Referral,78.99,0,0.0,90.03,0.0
4830,57,Female,South,Phone Call,139.53,1,277.95,157.88,0.76
4831,21,Male,North,Phone Call,80.35,1,222.35,89.37,1.49
4832,28,Female,East,Phone Call,163.77,1,300.84,172.74,0.74
4833,48,Male,South,Phone Call,104.49,0,0.0,87.71,0.0
4834,60,Male,East,Social Media,91.19,0,0.0,84.8,0.0
4835,49,Female,South,Phone Call,113.47,1,267.82,116.28,1.3
4836,44,Male,North,Referral,109.27,0,0.0,92.04,0.0
4837,47,Male,West,Phone Call,159.39,0,0.0,129.43,0.0
4838,60,Female,South,TV,113.94,1,299.66,95.41,2.14
4839,19,Female,East,Social Media,44.37,0,0.0,37.41,0.0
4840,26,Female,East,Phone Call,80.97,1,242.06,68.32,2.54
4841,45,Male,South,TV,124.31,0,0.0,108.9,0.0
4842,48,Male,North,Referral,94.79,1,174.0,94.75,0.84
4843,51,Male,North,Social Media,84.94,0,0.0,77.65,0.0
4844,32,Female,West,Phone Call,79.89,0,0.0,91.39,0.0
4845,42,Male,West,Referral,72.4,0,0.0,83.29,0.0
4846,53,Male,East,TV,107.64,0,0.0,125.73,0.0
4847,25,Female,East,Social Media,80.05,0,0.0,79.12,0.0
4848,26,Male,West,Phone Call,140.34,1,335.58,155.73,1.15
4849,54,Female,West,Referral,75.13,1,159.59,77.87,1.05
4850,62,Female,West,Social Media,60.93,0,0.0,52.26,0.0
4851,56,Female,South,TV,99.43,0,0.0,104.83,0.0
4852,49,Male,West,Phone Call,38.93,0,0.0,44.18,0.0
4853,34,Male,South,Social Media,27.82,0,0.0,26.12,0.0
4854,52,Male,South,TV,118.74,1,341.98,130.45,1.62
4855,54,Female,West,TV,101.64,0,0.0,112.8,0.0
4856,36,Female,North,Referral,37.41,1,65.18,39.56,0.65
4857,61,Female,North,TV,102.72,0,0.0,118.47,0.0
4858,46,Male,East,TV,91.25,0,0.0,78.28,0.0
4859,24,Male,West,Email,54.3,1,126.28,61.76,1.04
4860,45,Male,East,TV,121.94,0,0.0,127.34,0.0
4861,26,Male,West,Phone Call,145.55,0,0.0,166.26,0.0
4862,45,Male,East,Social Media,157.75,0,0.0,159.81,0.0
4863,23,Female,South,Phone Call,109.81,0,0.0,102.25,0.0
4864,46,Male,West,Phone Call,100.67,0,0.0,116.67,0.0
4865,34,Female,North,Referral,153.23,0,0.0,176.36,0.0
4866,33,Female,West,Email,107.57,0,0.0,97.57,0.0
4867,40,Male,East,Email,89.78,0,0.0,98.55,0.0
4868,48,Female,East,Phone Call,80.32,0,0.0,67.19,0.0
4869,20,Male,East,Social Media,116.61,1,271.56,97.3,1.79
4870,38,Male,East,Email,50.9,0,0.0,51.13,0.0
4871,43,Female,East,Email,134.79,0,0.0,109.76,0.0
4872,53,Male,East,Phone Call,58.28,0,0.0,56.73,0.0
4873,59,Male,North,Email,74.57,0,0.0,83.24,0.0
4874,54,Female,East,Referral,109.28,0,0.0,126.3,0.0
4875,39,Female,North,Phone Call,152.37,1,286.67,137.42,1.09
4876,59,Female,West,Email,91.94,0,0.0,76.38,0.0
4877,29,Female,South,Email,68.48,0,0.0,72.05,0.0
4878,59,Female,North,Email,132.02,0,0.0,119.6,0.0
4879,30,Female,West,Phone Call,86.77,0,0.0,70.23,0.0
4880,28,Male,South,Social Media,49.62,0,0.0,42.3,0.0
4881,33,Male,North,TV,118.18,0,0.0,138.91,0.0
4882,25,Male,North,Email,93.33,1,190.05,107.34,0.77
4883,57,Female,West,TV,92.68,0,0.0,104.9,0.0
4884,57,Male,East,TV,122.11,0,0.0,114.27,0.0
4885,62,Female,North,Email,124.83,1,234.84,135.54,0.73
4886,19,Male,North,Email,77.45,1,168.23,91.61,0.84
4887,47,Female,West,TV,103.67,0,0.0,106.47,0.0
4888,47,Male,East,Social Media,53.25,1,100.17,49.7,1.02
4889,29,Female,South,TV,92.29,1,152.05,103.34,0.47
4890,27,Female,East,Social Media,73.67,0,0.0,71.62,0.0
4891,61,Female,East,Referral,93.69,0,0.0,96.59,0.0
4892,28,Female,West,Social Media,87.71,0,0.0,89.16,0.0
4893,32,Male,East,Phone Call,94.54,0,0.0,83.86,0.0
4894,33,Male,West,Email,49.86,0,0.0,39.9,0.0
4895,34,Female,South,Referral,60.46,1,123.61,72.53,0.7
4896,43,Female,North,TV,93.5,0,0.0,90.39,0.0
4897,19,Female,North,Social Media,144.83,1,311.76,132.31,1.36
4898,29,Male,West,Referral,121.96,1,301.92,134.93,1.24
4899,43,Female,West,Phone Call,113.02,0,0.0,117.2,0.0
4900,40,Female,East,Social Media,82.14,1,199.16,94.64,1.1
4901,35,Male,East,TV,71.66,1,143.76,79.72,0.8
4902,49,Female,North,TV,118.74,0,0.0,108.38,0.0
4903,55,Female,North,Social Media,65.05,1,165.48,67.45,1.45
4904,64,Male,North,Phone Call,148.96,0,0.0,149.12,0.0
4905,20,Female,West,Email,98.7,0,0.0,116.66,0.0
4906,55,Female,South,Email,160.44,0,0.0,143.72,0.0
4907,20,Male,South,TV,151.1,1,351.44,138.04,1.55
4908,47,Female,West,Phone Call,112.64,1,334.61,131.58,1.54
4909,18,Male,East,TV,111.45,0,0.0,109.57,0.0
4910,47,Female,South,Email,80.65,0,0.0,79.27,0.0
4911,62,Female,East,TV,139.66,0,0.0,160.23,0.0
4912,49,Female,North,Social Media,88.56,0,0.0,81.33,0.0
4913,45,Female,North,Social Media,49.35,0,0.0,53.23,0.0
4914,38,Female,East,Phone Call,134.62,1,307.25,146.55,1.1
4915,63,Male,North,Email,116.37,1,307.85,113.69,1.71
4916,30,Female,West,Phone Call,84.55,0,0.0,78.94,0.0
4917,44,Female,East,Phone Call,107.95,0,0.0,118.6,0.0
4918,53,Male,East,Email,100.98,1,184.83,91.12,1.03
4919,24,Male,East,Referral,144.35,1,321.66,162.78,0.98
4920,39,Female,South,Referral,69.79,0,0.0,67.46,0.0
4921,27,Male,East,TV,144.7,0,0.0,116.82,0.0
4922,56,Female,East,Referral,139.9,1,397.7,143.78,1.77
4923,32,Male,East,Social Media,80.79,0,0.0,70.91,0.0
4924,32,Male,South,Phone Call,112.62,1,251.52,111.11,1.26
4925,21,Female,North,TV,116.43,1,302.48,130.79,1.31
4926,49,Male,South,Phone Call,189.36,0,0.0,165.88,0.0
4927,40,Female,West,Email,76.58,1,225.49,67.64,2.33
4928,23,Male,East,Referral,42.24,0,0.0,41.79,0.0
4929,41,Male,West,Email,39.7,0,0.0,39.32,0.0
4930,37,Male,South,TV,106.33,0,0.0,104.36,0.0
4931,54,Female,North,Social Media,130.74,0,0.0,140.91,0.0
4932,37,Female,North,Referral,73.31,0,0.0,66.54,0.0
4933,29,Male,East,Email,94.26,0,0.0,85.23,0.0
4934,50,Female,North,Referral,86.71,0,0.0,70.15,0.0
4935,45,Female,South,Phone Call,65.71,0,0.0,62.6,0.0
4936,25,Female,South,Social Media,118.1,1,199.05,103.73,0.92
4937,18,Male,North,Referral,47.6,0,0.0,49.34,0.0
4938,54,Female,East,Social Media,119.14,1,228.18,103.95,1.2
4939,39,Male,East,Phone Call,87.09,0,0.0,100.84,0.0
4940,23,Male,South,Phone Call,129.54,0,0.0,147.62,0.0
4941,38,Male,North,Email,105.18,0,0.0,116.33,0.0
4942,49,Male,South,TV,53.49,0,0.0,60.09,0.0
4943,52,Male,South,Email,109.38,0,0.0,129.49,0.0
4944,32,Female,West,Social Media,88.51,0,0.0,82.13,0.0
4945,22,Female,South,Email,132.79,0,0.0,158.28,0.0
4946,63,Male,East,Referral,121.82,0,0.0,140.85,0.0
4947,23,Female,North,Email,134.31,0,0.0,126.89,0.0
4948,42,Female,North,TV,89.64,1,170.32,102.7,0.66
4949,63,Female,West,TV,72.52,0,0.0,84.04,0.0
4950,57,Female,West,Social Media,99.56,0,0.0,81.09,0.0
4951,46,Female,East,Phone Call,121.99,0,0.0,140.34,0.0
4952,24,Female,West,TV,71.24,1,168.67,69.34,1.43
4953,57,Female,South,Social Media,109.26,0,0.0,122.87,0.0
4954,30,Male,South,TV,111.28,0,0.0,93.97,0.0
4955,55,Male,East,TV,141.26,1,398.69,122.74,2.25
4956,35,Male,North,Phone Call,68.73,0,0.0,81.89,0.0
4957,19,Female,East,Referral,114.77,1,273.4,110.93,1.46
4958,25,Female,West,Social Media,85.24,0,0.0,95.42,0.0
4959,28,Male,North,TV,77.34,0,0.0,85.09,0.0
4960,50,Female,North,TV,158.27,1,411.54,176.38,1.33
4961,55,Female,North,Email,113.36,0,0.0,125.36,0.0
4962,44,Male,West,Referral,146.11,1,422.3,170.3,1.48
4963,37,Male,South,Phone Call,77.59,0,0.0,80.46,0.0
4964,29,Male,South,Social Media,150.3,1,308.84,145.82,1.12
4965,60,Female,West,TV,87.77,0,0.0,102.7,0.0
4966,48,Female,West,Social Media,123.85,0,0.0,116.76,0.0
4967,44,Female,East,Phone Call,71.65,0,0.0,75.39,0.0
4968,49,Male,East,Referral,67.81,0,0.0,77.45,0.0
4969,27,Male,South,Email,99.2,0,0.0,115.71,0.0
4970,20,Female,West,Referral,146.47,0,0.0,172.8,0.0
4971,62,Male,East,Email,137.91,0,0.0,146.74,0.0
4972,44,Male,West,Social Media,104.24,0,0.0,113.42,0.0
4973,52,Female,West,Referral,90.31,0,0.0,90.22,0.0
4974,48,Male,South,Referral,109.55,0,0.0,100.13,0.0
4975,32,Male,South,Referral,68.44,1,122.17,55.19,1.21
4976,33,Male,West,Phone Call,104.2,0,0.0,92.61,0.0
4977,30,Female,North,Social Media,101.42,0,0.0,120.89,0.0
4978,52,Female,North,Email,101.55,0,0.0,114.0,0.0
4979,28,Male,West,Referral,113.93,0,0.0,112.98,0.0
4980,38,Female,South,Social Media,123.76,1,262.21,116.02,1.26
4981,28,Female,North,Phone Call,28.3,0,0.0,23.37,0.0
4982,47,Female,South,Phone Call,75.07,0,0.0,60.36,0.0
4983,52,Male,North,Social Media,80.33,1,171.65,88.53,0.94
4984,39,Female,West,Email,95.25,0,0.0,113.75,0.0
4985,55,Male,East,Social Media,97.89,0,0.0,88.25,0.0
4986,48,Male,East,Social Media,119.03,0,0.0,108.29,0.0
4987,31,Female,South,TV,109.66,0,0.0,128.73,0.0
4988,41,Male,South,Phone Call,135.95,1,245.35,141.5,0.73
4989,49,Female,North,Email,91.0,1,258.01,79.12,2.26
4990,53,Female,West,TV,79.63,1,209.48,65.16,2.21
4991,49,Male,North,Social Media,95.8,1,224.65,98.24,1.29
4992,32,Male,West,Phone Call,100.89,1,249.72,98.98,1.52
4993,60,Female,West,TV,102.98,1,295.69,100.19,1.95
4994,52,Female,South,TV,92.32,0,0.0,109.65,0.0
4995,20,Female,East,Email,132.57,0,0.0,120.0,0.0
4996,33,Female,East,Social Media,129.56,0,0.0,128.94,0.0
4997,22,Male,South,Email,132.63,0,0.0,117.42,0.0
4998,38,Male,East,TV,70.4,0,0.0,65.38,0.0
4999,27,Male,South,TV,121.74,1,286.86,134.69,1.13
5000,36,Female,North,Email,148.17,0,0.0,130.23,0.0
5001,42,Male,West,TV,133.58,0,0.0,143.01,0.0
5002,21,Male,East,Referral,84.59,0,0.0,72.06,0.0
5003,46,Male,East,Phone Call,90.05,0,0.0,78.9,0.0
5004,36,Male,North,Social Media,52.91,0,0.0,42.81,0.0
5005,60,Female,North,Phone Call,138.58,0,0.0,145.81,0.0
5006,19,Male,East,Social Media,70.7,1,164.37,84.57,0.94
5007,27,Male,East,TV,85.62,1,170.66,90.98,0.88
5008,60,Male,South,Email,116.77,0,0.0,136.54,0.0
5009,42,Male,South,Email,104.34,0,0.0,105.44,0.0
5010,37,Female,East,TV,110.94,1,218.16,118.94,0.83
5011,36,Female,South,Social Media,82.71,0,0.0,96.79,0.0
5012,40,Male,North,TV,62.24,0,0.0,51.94,0.0
5013,41,Female,West,Social Media,106.48,0,0.0,110.63,0.0
5014,28,Female,South,TV,73.59,0,0.0,75.81,0.0
5015,63,Female,West,TV,115.61,1,321.41,94.02,2.42
5016,51,Female,South,TV,73.25,0,0.0,63.18,0.0
5017,45,Male,East,Email,95.52,0,0.0,97.52,0.0
5018,22,Female,South,Social Media,151.48,0,0.0,151.34,0.0
5019,22,Female,West,TV,106.55,1,195.78,99.89,0.96
5020,38,Male,West,Phone Call,76.0,0,0.0,82.01,0.0
5021,29,Male,East,Phone Call,114.97,0,0.0,108.55,0.0
5022,21,Male,West,Email,95.74,0,0.0,106.04,0.0
5023,59,Male,East,Referral,76.34,1,188.36,85.78,1.2
5024,37,Female,East,Email,100.73,1,210.54,106.56,0.98
5025,55,Male,West,Referral,137.21,1,330.51,125.08,1.64
5026,42,Female,North,Email,118.12,0,0.0,132.42,0.0
5027,31,Female,West,Phone Call,94.54,0,0.0,85.15,0.0
5028,28,Male,West,TV,63.62,1,102.54,58.6,0.75
5029,49,Male,South,Social Media,122.03,1,202.85,127.34,0.59
5030,28,Female,West,TV,114.34,0,0.0,122.99,0.0
5031,35,Female,South,Phone Call,51.21,0,0.0,48.57,0.0
5032,44,Male,South,Social Media,55.56,0,0.0,57.59,0.0
5033,35,Male,West,Referral,147.18,0,0.0,132.34,0.0
5034,40,Male,East,Referral,109.6,1,328.53,122.53,1.68
5035,28,Female,North,Phone Call,58.23,0,0.0,69.69,0.0
5036,38,Female,West,Social Media,134.11,1,353.41,144.75,1.44
5037,61,Male,West,TV,136.5,0,0.0,126.63,0.0
5038,22,Female,East,Phone Call,78.71,0,0.0,73.94,0.0
5039,40,Male,South,Referral,72.32,0,0.0,58.74,0.0
5040,58,Female,East,Phone Call,102.39,0,0.0,108.4,0.0
5041,42,Female,East,TV,104.8,1,311.79,109.0,1.86
5042,58,Male,South,Email,95.25,0,0.0,112.57,0.0
5043,27,Male,West,Email,67.82,0,0.0,65.17,0.0
5044,39,Male,East,TV,89.45,0,0.0,104.94,0.0
5045,36,Female,East,Social Media,87.27,0,0.0,96.36,0.0
5046,18,Female,West,Phone Call,55.36,0,0.0,50.67,0.0
5047,24,Male,West,TV,129.75,0,0.0,104.65,0.0
5048,21,Female,North,Email,68.16,0,0.0,74.34,0.0
5049,18,Male,East,Referral,139.18,0,0.0,138.98,0.0
5050,32,Female,North,TV,104.6,0,0.0,123.93,0.0
5051,57,Male,South,TV,80.74,0,0.0,65.31,0.0
5052,29,Female,West,TV,111.63,0,0.0,112.61,0.0
5053,39,Female,West,Email,96.01,1,209.25,107.1,0.95
5054,39,Female,North,Email,139.73,0,0.0,155.92,0.0
5055,64,Female,East,TV,163.63,0,0.0,174.89,0.0
5056,34,Male,South,TV,111.78,0,0.0,107.05,0.0
5057,46,Female,East,Social Media,94.64,0,0.0,78.25,0.0
5058,63,Male,East,Referral,148.09,1,361.06,136.34,1.65
5059,31,Male,North,Phone Call,93.86,1,162.64,99.53,0.63
5060,37,Male,East,Phone Call,84.2,0,0.0,93.32,0.0
5061,50,Male,North,Phone Call,136.92,0,0.0,154.3,0.0
5062,60,Female,West,Email,125.19,0,0.0,138.91,0.0
5063,32,Male,West,Email,84.58,0,0.0,78.62,0.0
5064,29,Female,West,Social Media,109.45,1,184.65,117.94,0.57
5065,57,Female,South,Email,89.68,0,0.0,106.51,0.0
5066,37,Female,South,TV,118.13,0,0.0,100.95,0.0
5067,47,Female,East,Referral,115.13,0,0.0,125.79,0.0
